"Plot Title: DRYAS_11T_Backup"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9740237, SEN S/N: 9740237, LBL: If 11T resets and fails.)","Coupler Attached (LGR S/N: 9740237)","Coupler Detached (LGR S/N: 9740237)","Host Connected (LGR S/N: 9740237)","Stopped (LGR S/N: 9740237)","End Of File (LGR S/N: 9740237)"
2076,07/25/22 06:15:00  AM,14.134,,,,,
2077,07/25/22 06:30:00  AM,17.189,,,,,
2078,07/25/22 06:45:00  AM,19.282,,,,,
2079,07/25/22 07:00:00  AM,20.805,,,,,
2080,07/25/22 07:15:00  AM,19.662,,,,,
2081,07/25/22 07:30:00  AM,13.558,,,,,
2082,07/25/22 07:45:00  AM,13.173,,,,,
2083,07/25/22 08:00:00  AM,12.497,,,,,
2084,07/25/22 08:15:00  AM,12.497,,,,,
2085,07/25/22 08:30:00  AM,13.654,,,,,
2086,07/25/22 08:45:00  AM,15.760,,,,,
2087,07/25/22 09:00:00  AM,17.570,,,,,
2088,07/25/22 09:15:00  AM,16.999,,,,,
2089,07/25/22 09:30:00  AM,15.282,,,,,
2090,07/25/22 09:45:00  AM,14.517,,,,,
2091,07/25/22 10:00:00  AM,14.900,,,,,
2092,07/25/22 10:15:00  AM,14.804,,,,,
2093,07/25/22 10:30:00  AM,14.804,,,,,
2094,07/25/22 10:45:00  AM,14.996,,,,,
2095,07/25/22 11:00:00  AM,14.709,,,,,
2096,07/25/22 11:15:00  AM,13.942,,,,,
2097,07/25/22 11:30:00  AM,14.134,,,,,
2098,07/25/22 11:45:00  AM,14.709,,,,,
2099,07/25/22 12:00:00  PM,15.569,,,,,
2100,07/25/22 12:15:00  PM,16.237,,,,,
2101,07/25/22 12:30:00  PM,16.903,,,,,
2102,07/25/22 12:45:00  PM,16.713,,,,,
2103,07/25/22 01:00:00  PM,16.523,,,,,
2104,07/25/22 01:15:00  PM,15.473,,,,,
2105,07/25/22 01:30:00  PM,16.046,,,,,
2106,07/25/22 01:45:00  PM,16.046,,,,,
2107,07/25/22 02:00:00  PM,14.804,,,,,
2108,07/25/22 02:15:00  PM,14.421,,,,,
2109,07/25/22 02:30:00  PM,13.654,,,,,
2110,07/25/22 02:45:00  PM,13.750,,,,,
2111,07/25/22 03:00:00  PM,13.461,,,,,
2112,07/25/22 03:15:00  PM,13.269,,,,,
2113,07/25/22 03:30:00  PM,12.980,,,,,
2114,07/25/22 03:45:00  PM,12.594,,,,,
2115,07/25/22 04:00:00  PM,12.690,,,,,
2116,07/25/22 04:15:00  PM,13.365,,,,,
2117,07/25/22 04:30:00  PM,13.558,,,,,
2118,07/25/22 04:45:00  PM,13.173,,,,,
2119,07/25/22 05:00:00  PM,12.690,,,,,
2120,07/25/22 05:15:00  PM,10.063,,,,,
2121,07/25/22 05:30:00  PM,7.983,,,,,
2122,07/25/22 05:45:00  PM,7.280,,,,,
2123,07/25/22 06:00:00  PM,7.782,,,,,
2124,07/25/22 06:15:00  PM,8.182,,,,,
2125,07/25/22 06:30:00  PM,8.382,,,,,
2126,07/25/22 06:45:00  PM,8.879,,,,,
2127,07/25/22 07:00:00  PM,8.879,,,,,
2128,07/25/22 07:15:00  PM,11.334,,,,,
2129,07/25/22 07:30:00  PM,12.787,,,,,
2130,07/25/22 07:45:00  PM,11.528,,,,,
2131,07/25/22 08:00:00  PM,11.334,,,,,
2132,07/25/22 08:15:00  PM,12.207,,,,,
2133,07/25/22 08:30:00  PM,12.690,,,,,
2134,07/25/22 08:45:00  PM,12.013,,,,,
2135,07/25/22 09:00:00  PM,10.846,,,,,
2136,07/25/22 09:15:00  PM,10.944,,,,,
2137,07/25/22 09:30:00  PM,11.528,,,,,
2138,07/25/22 09:45:00  PM,13.365,,,,,
2139,07/25/22 10:00:00  PM,12.013,,,,,
2140,07/25/22 10:15:00  PM,10.944,,,,,
2141,07/25/22 10:30:00  PM,10.846,,,,,
2142,07/25/22 10:45:00  PM,11.236,,,,,
2143,07/25/22 11:00:00  PM,12.207,,,,,
2144,07/25/22 11:15:00  PM,11.722,,,,,
2145,07/25/22 11:30:00  PM,10.651,,,,,
2146,07/25/22 11:45:00  PM,10.651,,,,,
2147,07/26/22 12:00:00  AM,11.431,,,,,
2148,07/26/22 12:15:00  AM,10.357,,,,,
2149,07/26/22 12:30:00  AM,9.571,,,,,
2150,07/26/22 12:45:00  AM,10.259,,,,,
2151,07/26/22 01:00:00  AM,10.455,,,,,
2152,07/26/22 01:15:00  AM,11.625,,,,,
2153,07/26/22 01:30:00  AM,11.722,,,,,
2154,07/26/22 01:45:00  AM,11.625,,,,,
2155,07/26/22 02:00:00  AM,11.041,,,,,
2156,07/26/22 02:15:00  AM,11.334,,,,,
2157,07/26/22 02:30:00  AM,11.334,,,,,
2158,07/26/22 02:45:00  AM,10.651,,,,,
2159,07/26/22 03:00:00  AM,11.139,,,,,
2160,07/26/22 03:15:00  AM,12.013,,,,,
2161,07/26/22 03:30:00  AM,13.269,,,,,
2162,07/26/22 03:45:00  AM,12.401,,,,,
2163,07/26/22 04:00:00  AM,11.722,,,,,
2164,07/26/22 04:15:00  AM,10.944,,,,,
2165,07/26/22 04:30:00  AM,10.161,,,,,
2166,07/26/22 04:45:00  AM,8.978,,,,,
2167,07/26/22 05:00:00  AM,9.176,,,,,
2168,07/26/22 05:15:00  AM,9.472,,,,,
2169,07/26/22 05:30:00  AM,9.275,,,,,
2170,07/26/22 05:45:00  AM,9.669,,,,,
2171,07/26/22 06:00:00  AM,11.334,,,,,
2172,07/26/22 06:15:00  AM,12.594,,,,,
2173,07/26/22 06:30:00  AM,12.594,,,,,
2174,07/26/22 06:45:00  AM,11.819,,,,,
2175,07/26/22 07:00:00  AM,12.401,,,,,
2176,07/26/22 07:15:00  AM,13.846,,,,,
2177,07/26/22 07:30:00  AM,13.269,,,,,
2178,07/26/22 07:45:00  AM,13.654,,,,,
2179,07/26/22 08:00:00  AM,13.173,,,,,
2180,07/26/22 08:15:00  AM,12.787,,,,,
2181,07/26/22 08:30:00  AM,13.076,,,,,
2182,07/26/22 08:45:00  AM,12.787,,,,,
2183,07/26/22 09:00:00  AM,13.269,,,,,
2184,07/26/22 09:15:00  AM,14.230,,,,,
2185,07/26/22 09:30:00  AM,14.900,,,,,
2186,07/26/22 09:45:00  AM,14.709,,,,,
2187,07/26/22 10:00:00  AM,14.517,,,,,
2188,07/26/22 10:15:00  AM,14.421,,,,,
2189,07/26/22 10:30:00  AM,14.517,,,,,
2190,07/26/22 10:45:00  AM,17.284,,,,,
2191,07/26/22 11:00:00  AM,16.046,,,,,
2192,07/26/22 11:15:00  AM,15.091,,,,,
2193,07/26/22 11:30:00  AM,13.942,,,,,
2194,07/26/22 11:45:00  AM,14.230,,,,,
2195,07/26/22 12:00:00  PM,15.187,,,,,
2196,07/26/22 12:15:00  PM,15.664,,,,,
2197,07/26/22 12:30:00  PM,15.664,,,,,
2198,07/26/22 12:45:00  PM,15.951,,,,,
2199,07/26/22 01:00:00  PM,16.808,,,,,
2200,07/26/22 01:15:00  PM,16.713,,,,,
2201,07/26/22 01:30:00  PM,15.187,,,,,
2202,07/26/22 01:45:00  PM,15.091,,,,,
2203,07/26/22 02:00:00  PM,14.709,,,,,
2204,07/26/22 02:15:00  PM,15.473,,,,,
2205,07/26/22 02:30:00  PM,16.999,,,,,
2206,07/26/22 02:45:00  PM,18.236,,,,,
2207,07/26/22 03:00:00  PM,17.189,,,,,
2208,07/26/22 03:15:00  PM,16.523,,,,,
2209,07/26/22 03:30:00  PM,15.855,,,,,
2210,07/26/22 03:45:00  PM,14.804,,,,,
2211,07/26/22 04:00:00  PM,14.230,,,,,
2212,07/26/22 04:15:00  PM,14.325,,,,,
2213,07/26/22 04:30:00  PM,14.325,,,,,
2214,07/26/22 04:45:00  PM,14.613,,,,,
2215,07/26/22 05:00:00  PM,14.613,,,,,
2216,07/26/22 05:15:00  PM,14.421,,,,,
2217,07/26/22 05:30:00  PM,14.134,,,,,
2218,07/26/22 05:45:00  PM,14.517,,,,,
2219,07/26/22 06:00:00  PM,14.421,,,,,
2220,07/26/22 06:15:00  PM,13.942,,,,,
2221,07/26/22 06:30:00  PM,14.709,,,,,
2222,07/26/22 06:45:00  PM,15.282,,,,,
2223,07/26/22 07:00:00  PM,15.951,,,,,
2224,07/26/22 07:15:00  PM,15.282,,,,,
2225,07/26/22 07:30:00  PM,14.996,,,,,
2226,07/26/22 07:45:00  PM,15.282,,,,,
2227,07/26/22 08:00:00  PM,15.378,,,,,
2228,07/26/22 08:15:00  PM,14.804,,,,,
2229,07/26/22 08:30:00  PM,14.709,,,,,
2230,07/26/22 08:45:00  PM,14.134,,,,,
2231,07/26/22 09:00:00  PM,14.038,,,,,
2232,07/26/22 09:15:00  PM,12.883,,,,,
2233,07/26/22 09:30:00  PM,11.819,,,,,
2234,07/26/22 09:45:00  PM,11.236,,,,,
2235,07/26/22 10:00:00  PM,10.161,,,,,
2236,07/26/22 10:15:00  PM,8.779,,,,,
2237,07/26/22 10:30:00  PM,8.581,,,,,
2238,07/26/22 10:45:00  PM,7.983,,,,,
2239,07/26/22 11:00:00  PM,7.882,,,,,
2240,07/26/22 11:15:00  PM,8.182,,,,,
2241,07/26/22 11:30:00  PM,9.472,,,,,
2242,07/26/22 11:45:00  PM,10.161,,,,,
2243,07/27/22 12:00:00  AM,9.373,,,,,
2244,07/27/22 12:15:00  AM,7.983,,,,,
2245,07/27/22 12:30:00  AM,7.280,,,,,
2246,07/27/22 12:45:00  AM,6.775,,,,,
2247,07/27/22 01:00:00  AM,8.182,,,,,
2248,07/27/22 01:15:00  AM,10.063,,,,,
2249,07/27/22 01:30:00  AM,10.455,,,,,
2250,07/27/22 01:45:00  AM,8.082,,,,,
2251,07/27/22 02:00:00  AM,8.581,,,,,
2252,07/27/22 02:15:00  AM,9.965,,,,,
2253,07/27/22 02:30:00  AM,10.651,,,,,
2254,07/27/22 02:45:00  AM,11.041,,,,,
2255,07/27/22 03:00:00  AM,10.553,,,,,
2256,07/27/22 03:15:00  AM,10.846,,,,,
2257,07/27/22 03:30:00  AM,10.357,,,,,
2258,07/27/22 03:45:00  AM,10.259,,,,,
2259,07/27/22 04:00:00  AM,11.431,,,,,
2260,07/27/22 04:15:00  AM,10.553,,,,,
2261,07/27/22 04:30:00  AM,8.680,,,,,
2262,07/27/22 04:45:00  AM,7.179,,,,,
2263,07/27/22 05:00:00  AM,7.582,,,,,
2264,07/27/22 05:15:00  AM,8.978,,,,,
2265,07/27/22 05:30:00  AM,9.571,,,,,
2266,07/27/22 05:45:00  AM,8.182,,,,,
2267,07/27/22 06:00:00  AM,6.978,,,,,
2268,07/27/22 06:15:00  AM,7.682,,,,,
2269,07/27/22 06:30:00  AM,8.082,,,,,
2270,07/27/22 06:45:00  AM,9.373,,,,,
2271,07/27/22 07:00:00  AM,10.455,,,,,
2272,07/27/22 07:15:00  AM,11.236,,,,,
2273,07/27/22 07:30:00  AM,12.401,,,,,
2274,07/27/22 07:45:00  AM,13.654,,,,,
2275,07/27/22 08:00:00  AM,12.594,,,,,
2276,07/27/22 08:15:00  AM,12.787,,,,,
2277,07/27/22 08:30:00  AM,12.980,,,,,
2278,07/27/22 08:45:00  AM,13.269,,,,,
2279,07/27/22 09:00:00  AM,14.230,,,,,
2280,07/27/22 09:15:00  AM,15.664,,,,,
2281,07/27/22 09:30:00  AM,16.332,,,,,
2282,07/27/22 09:45:00  AM,16.427,,,,,
2283,07/27/22 10:00:00  AM,16.523,,,,,
2284,07/27/22 10:15:00  AM,16.046,,,,,
2285,07/27/22 10:30:00  AM,16.332,,,,,
2286,07/27/22 10:45:00  AM,17.094,,,,,
2287,07/27/22 11:00:00  AM,17.284,,,,,
2288,07/27/22 11:15:00  AM,17.284,,,,,
2289,07/27/22 11:30:00  AM,16.713,,,,,
2290,07/27/22 11:45:00  AM,16.141,,,,,
2291,07/27/22 12:00:00  PM,16.903,,,,,
2292,07/27/22 12:15:00  PM,16.237,,,,,
2293,07/27/22 12:30:00  PM,15.091,,,,,
2294,07/27/22 12:45:00  PM,14.517,,,,,
2295,07/27/22 01:00:00  PM,14.421,,,,,
2296,07/27/22 01:15:00  PM,14.613,,,,,
2297,07/27/22 01:30:00  PM,13.269,,,,,
2298,07/27/22 01:45:00  PM,12.497,,,,,
2299,07/27/22 02:00:00  PM,12.110,,,,,
2300,07/27/22 02:15:00  PM,12.594,,,,,
2301,07/27/22 02:30:00  PM,12.304,,,,,
2302,07/27/22 02:45:00  PM,11.722,,,,,
2303,07/27/22 03:00:00  PM,12.980,,,,,
2304,07/27/22 03:15:00  PM,12.594,,,,,
2305,07/27/22 03:30:00  PM,12.110,,,,,
2306,07/27/22 03:45:00  PM,13.076,,,,,
2307,07/27/22 04:00:00  PM,13.846,,,,,
2308,07/27/22 04:15:00  PM,14.517,,,,,
2309,07/27/22 04:30:00  PM,14.517,,,,,
2310,07/27/22 04:45:00  PM,14.038,,,,,
2311,07/27/22 05:00:00  PM,12.110,,,,,
2312,07/27/22 05:15:00  PM,11.041,,,,,
2313,07/27/22 05:30:00  PM,10.944,,,,,
2314,07/27/22 05:45:00  PM,10.944,,,,,
2315,07/27/22 06:00:00  PM,10.553,,,,,
2316,07/27/22 06:15:00  PM,10.651,,,,,
2317,07/27/22 06:30:00  PM,10.455,,,,,
2318,07/27/22 06:45:00  PM,10.651,,,,,
2319,07/27/22 07:00:00  PM,11.041,,,,,
2320,07/27/22 07:15:00  PM,11.236,,,,,
2321,07/27/22 07:30:00  PM,11.236,,,,,
2322,07/27/22 07:45:00  PM,12.207,,,,,
2323,07/27/22 08:00:00  PM,12.980,,,,,
2324,07/27/22 08:15:00  PM,11.819,,,,,
2325,07/27/22 08:30:00  PM,10.651,,,,,
2326,07/27/22 08:45:00  PM,10.455,,,,,
2327,07/27/22 09:00:00  PM,10.455,,,,,
2328,07/27/22 09:15:00  PM,10.748,,,,,
2329,07/27/22 09:30:00  PM,11.334,,,,,
2330,07/27/22 09:45:00  PM,11.625,,,,,
2331,07/27/22 10:00:00  PM,10.259,,,,,
2332,07/27/22 10:15:00  PM,10.553,,,,,
2333,07/27/22 10:30:00  PM,9.571,,,,,
2334,07/27/22 10:45:00  PM,7.682,,,,,
2335,07/27/22 11:00:00  PM,7.983,,,,,
2336,07/27/22 11:15:00  PM,7.882,,,,,
2337,07/27/22 11:30:00  PM,10.259,,,,,
2338,07/27/22 11:45:00  PM,9.866,,,,,
2339,07/28/22 12:00:00  AM,7.882,,,,,
2340,07/28/22 12:15:00  AM,6.877,,,,,
2341,07/28/22 12:30:00  AM,6.877,,,,,
2342,07/28/22 12:45:00  AM,7.179,,,,,
2343,07/28/22 01:00:00  AM,7.381,,,,,
2344,07/28/22 01:15:00  AM,7.381,,,,,
2345,07/28/22 01:30:00  AM,7.280,,,,,
2346,07/28/22 01:45:00  AM,6.471,,,,,
2347,07/28/22 02:00:00  AM,6.471,,,,,
2348,07/28/22 02:15:00  AM,6.877,,,,,
2349,07/28/22 02:30:00  AM,7.179,,,,,
2350,07/28/22 02:45:00  AM,7.582,,,,,
2351,07/28/22 03:00:00  AM,7.882,,,,,
2352,07/28/22 03:15:00  AM,7.381,,,,,
2353,07/28/22 03:30:00  AM,7.481,,,,,
2354,07/28/22 03:45:00  AM,7.079,,,,,
2355,07/28/22 04:00:00  AM,6.978,,,,,
2356,07/28/22 04:15:00  AM,6.978,,,,,
2357,07/28/22 04:30:00  AM,6.978,,,,,
2358,07/28/22 04:45:00  AM,6.674,,,,,
2359,07/28/22 05:00:00  AM,6.674,,,,,
2360,07/28/22 05:15:00  AM,7.280,,,,,
2361,07/28/22 05:30:00  AM,8.182,,,,,
2362,07/28/22 05:45:00  AM,8.282,,,,,
2363,07/28/22 06:00:00  AM,8.182,,,,,
2364,07/28/22 06:15:00  AM,8.182,,,,,
2365,07/28/22 06:30:00  AM,8.282,,,,,
2366,07/28/22 06:45:00  AM,8.680,,,,,
2367,07/28/22 07:00:00  AM,8.481,,,,,
2368,07/28/22 07:15:00  AM,8.779,,,,,
2369,07/28/22 07:30:00  AM,9.373,,,,,
2370,07/28/22 07:45:00  AM,10.748,,,,,
2371,07/28/22 08:00:00  AM,11.625,,,,,
2372,07/28/22 08:15:00  AM,13.076,,,,,
2373,07/28/22 08:30:00  AM,11.916,,,,,
2374,07/28/22 08:45:00  AM,11.916,,,,,
2375,07/28/22 09:00:00  AM,11.625,,,,,
2376,07/28/22 09:15:00  AM,11.041,,,,,
2377,07/28/22 09:30:00  AM,12.690,,,,,
2378,07/28/22 09:45:00  AM,13.558,,,,,
2379,07/28/22 10:00:00  AM,12.690,,,,,
2380,07/28/22 10:15:00  AM,12.497,,,,,
2381,07/28/22 10:30:00  AM,11.334,,,,,
2382,07/28/22 10:45:00  AM,10.161,,,,,
2383,07/28/22 11:00:00  AM,12.594,,,,,
2384,07/28/22 11:15:00  AM,12.401,,,,,
2385,07/28/22 11:30:00  AM,14.134,,,,,
2386,07/28/22 11:45:00  AM,12.883,,,,,
2387,07/28/22 12:00:00  PM,11.431,,,,,
2388,07/28/22 12:15:00  PM,9.571,,,,,
2389,07/28/22 12:30:00  PM,10.161,,,,,
2390,07/28/22 12:45:00  PM,12.304,,,,,
2391,07/28/22 01:00:00  PM,12.304,,,,,
2392,07/28/22 01:15:00  PM,12.594,,,,,
2393,07/28/22 01:30:00  PM,13.654,,,,,
2394,07/28/22 01:45:00  PM,14.709,,,,,
2395,07/28/22 02:00:00  PM,15.664,,,,,
2396,07/28/22 02:15:00  PM,13.365,,,,,
2397,07/28/22 02:30:00  PM,13.365,,,,,
2398,07/28/22 02:45:00  PM,12.883,,,,,
2399,07/28/22 03:00:00  PM,13.846,,,,,
2400,07/28/22 03:15:00  PM,13.942,,,,,
2401,07/28/22 03:30:00  PM,12.883,,,,,
2402,07/28/22 03:45:00  PM,12.883,,,,,
2403,07/28/22 04:00:00  PM,11.916,,,,,
2404,07/28/22 04:15:00  PM,10.748,,,,,
2405,07/28/22 04:30:00  PM,9.965,,,,,
2406,07/28/22 04:45:00  PM,9.965,,,,,
2407,07/28/22 05:00:00  PM,10.161,,,,,
2408,07/28/22 05:15:00  PM,11.334,,,,,
2409,07/28/22 05:30:00  PM,11.236,,,,,
2410,07/28/22 05:45:00  PM,10.357,,,,,
2411,07/28/22 06:00:00  PM,10.455,,,,,
2412,07/28/22 06:15:00  PM,10.846,,,,,
2413,07/28/22 06:30:00  PM,11.431,,,,,
2414,07/28/22 06:45:00  PM,12.497,,,,,
2415,07/28/22 07:00:00  PM,12.013,,,,,
2416,07/28/22 07:15:00  PM,11.916,,,,,
2417,07/28/22 07:30:00  PM,11.916,,,,,
2418,07/28/22 07:45:00  PM,12.013,,,,,
2419,07/28/22 08:00:00  PM,12.013,,,,,
2420,07/28/22 08:15:00  PM,11.041,,,,,
2421,07/28/22 08:30:00  PM,10.357,,,,,
2422,07/28/22 08:45:00  PM,9.275,,,,,
2423,07/28/22 09:00:00  PM,8.779,,,,,
2424,07/28/22 09:15:00  PM,7.882,,,,,
2425,07/28/22 09:30:00  PM,7.280,,,,,
2426,07/28/22 09:45:00  PM,7.079,,,,,
2427,07/28/22 10:00:00  PM,7.381,,,,,
2428,07/28/22 10:15:00  PM,8.182,,,,,
2429,07/28/22 10:30:00  PM,7.381,,,,,
2430,07/28/22 10:45:00  PM,6.877,,,,,
2431,07/28/22 11:00:00  PM,6.064,,,,,
2432,07/28/22 11:15:00  PM,5.450,,,,,
2433,07/28/22 11:30:00  PM,5.962,,,,,
2434,07/28/22 11:45:00  PM,7.179,,,,,
2435,07/29/22 12:00:00  AM,6.268,,,,,
2436,07/29/22 12:15:00  AM,5.244,,,,,
2437,07/29/22 12:30:00  AM,4.623,,,,,
2438,07/29/22 12:45:00  AM,4.311,,,,,
2439,07/29/22 01:00:00  AM,2.517,,,,,
2440,07/29/22 01:15:00  AM,1.439,,,,,
2441,07/29/22 01:30:00  AM,1.330,,,,,
2442,07/29/22 01:45:00  AM,2.410,,,,,
2443,07/29/22 02:00:00  AM,3.472,,,,,
2444,07/29/22 02:15:00  AM,5.037,,,,,
2445,07/29/22 02:30:00  AM,6.064,,,,,
2446,07/29/22 02:45:00  AM,5.655,,,,,
2447,07/29/22 03:00:00  AM,4.934,,,,,
2448,07/29/22 03:15:00  AM,4.727,,,,,
2449,07/29/22 03:30:00  AM,4.934,,,,,
2450,07/29/22 03:45:00  AM,5.450,,,,,
2451,07/29/22 04:00:00  AM,5.962,,,,,
2452,07/29/22 04:15:00  AM,5.757,,,,,
2453,07/29/22 04:30:00  AM,5.962,,,,,
2454,07/29/22 04:45:00  AM,6.064,,,,,
2455,07/29/22 05:00:00  AM,5.860,,,,,
2456,07/29/22 05:15:00  AM,5.037,,,,,
2457,07/29/22 05:30:00  AM,4.727,,,,,
2458,07/29/22 05:45:00  AM,5.141,,,,,
2459,07/29/22 06:00:00  AM,5.757,,,,,
2460,07/29/22 06:15:00  AM,6.471,,,,,
2461,07/29/22 06:30:00  AM,7.179,,,,,
2462,07/29/22 06:45:00  AM,7.682,,,,,
2463,07/29/22 07:00:00  AM,7.983,,,,,
2464,07/29/22 07:15:00  AM,7.682,,,,,
2465,07/29/22 07:30:00  AM,6.877,,,,,
2466,07/29/22 07:45:00  AM,7.179,,,,,
2467,07/29/22 08:00:00  AM,7.882,,,,,
2468,07/29/22 08:15:00  AM,8.481,,,,,
2469,07/29/22 08:30:00  AM,8.879,,,,,
2470,07/29/22 08:45:00  AM,9.373,,,,,
2471,07/29/22 09:00:00  AM,9.571,,,,,
2472,07/29/22 09:15:00  AM,8.879,,,,,
2473,07/29/22 09:30:00  AM,9.275,,,,,
2474,07/29/22 09:45:00  AM,9.669,,,,,
2475,07/29/22 10:00:00  AM,10.161,,,,,
2476,07/29/22 10:15:00  AM,10.651,,,,,
2477,07/29/22 10:30:00  AM,10.553,,,,,
2478,07/29/22 10:45:00  AM,10.063,,,,,
2479,07/29/22 11:00:00  AM,9.176,,,,,
2480,07/29/22 11:15:00  AM,8.779,,,,,
2481,07/29/22 11:30:00  AM,8.382,,,,,
2482,07/29/22 11:45:00  AM,8.382,,,,,
2483,07/29/22 12:00:00  PM,8.879,,,,,
2484,07/29/22 12:15:00  PM,9.768,,,,,
2485,07/29/22 12:30:00  PM,11.041,,,,,
2486,07/29/22 12:45:00  PM,10.748,,,,,
2487,07/29/22 01:00:00  PM,10.161,,,,,
2488,07/29/22 01:15:00  PM,10.063,,,,,
2489,07/29/22 01:30:00  PM,9.866,,,,,
2490,07/29/22 01:45:00  PM,9.768,,,,,
2491,07/29/22 02:00:00  PM,9.472,,,,,
2492,07/29/22 02:15:00  PM,9.373,,,,,
2493,07/29/22 02:30:00  PM,8.978,,,,,
2494,07/29/22 02:45:00  PM,9.077,,,,,
2495,07/29/22 03:00:00  PM,9.669,,,,,
2496,07/29/22 03:15:00  PM,9.965,,,,,
2497,07/29/22 03:30:00  PM,9.965,,,,,
2498,07/29/22 03:45:00  PM,9.472,,,,,
2499,07/29/22 04:00:00  PM,8.879,,,,,
2500,07/29/22 04:15:00  PM,8.978,,,,,
2501,07/29/22 04:30:00  PM,8.581,,,,,
2502,07/29/22 04:45:00  PM,8.282,,,,,
2503,07/29/22 05:00:00  PM,8.382,,,,,
2504,07/29/22 05:15:00  PM,8.581,,,,,
2505,07/29/22 05:30:00  PM,8.382,,,,,
2506,07/29/22 05:45:00  PM,8.282,,,,,
2507,07/29/22 06:00:00  PM,8.481,,,,,
2508,07/29/22 06:15:00  PM,8.481,,,,,
2509,07/29/22 06:30:00  PM,8.382,,,,,
2510,07/29/22 06:45:00  PM,8.182,,,,,
2511,07/29/22 07:00:00  PM,7.983,,,,,
2512,07/29/22 07:15:00  PM,7.882,,,,,
2513,07/29/22 07:30:00  PM,7.682,,,,,
2514,07/29/22 07:45:00  PM,7.882,,,,,
2515,07/29/22 08:00:00  PM,7.381,,,,,
2516,07/29/22 08:15:00  PM,7.179,,,,,
2517,07/29/22 08:30:00  PM,6.978,,,,,
2518,07/29/22 08:45:00  PM,6.674,,,,,
2519,07/29/22 09:00:00  PM,6.064,,,,,
2520,07/29/22 09:15:00  PM,5.860,,,,,
2521,07/29/22 09:30:00  PM,5.655,,,,,
2522,07/29/22 09:45:00  PM,5.757,,,,,
2523,07/29/22 10:00:00  PM,5.655,,,,,
2524,07/29/22 10:15:00  PM,5.655,,,,,
2525,07/29/22 10:30:00  PM,5.141,,,,,
2526,07/29/22 10:45:00  PM,4.415,,,,,
2527,07/29/22 11:00:00  PM,4.311,,,,,
2528,07/29/22 11:15:00  PM,4.102,,,,,
2529,07/29/22 11:30:00  PM,4.102,,,,,
2530,07/29/22 11:45:00  PM,4.207,,,,,
2531,07/30/22 12:00:00  AM,4.207,,,,,
2532,07/30/22 12:15:00  AM,4.207,,,,,
2533,07/30/22 12:30:00  AM,4.311,,,,,
2534,07/30/22 12:45:00  AM,4.311,,,,,
2535,07/30/22 01:00:00  AM,4.102,,,,,
2536,07/30/22 01:15:00  AM,3.788,,,,,
2537,07/30/22 01:30:00  AM,3.788,,,,,
2538,07/30/22 01:45:00  AM,4.311,,,,,
2539,07/30/22 02:00:00  AM,4.727,,,,,
2540,07/30/22 02:15:00  AM,4.934,,,,,
2541,07/30/22 02:30:00  AM,5.244,,,,,
2542,07/30/22 02:45:00  AM,5.552,,,,,
2543,07/30/22 03:00:00  AM,5.552,,,,,
2544,07/30/22 03:15:00  AM,5.655,,,,,
2545,07/30/22 03:30:00  AM,6.166,,,,,
2546,07/30/22 03:45:00  AM,6.573,,,,,
2547,07/30/22 04:00:00  AM,6.573,,,,,
2548,07/30/22 04:15:00  AM,6.166,,,,,
2549,07/30/22 04:30:00  AM,6.064,,,,,
2550,07/30/22 04:45:00  AM,6.064,,,,,
2551,07/30/22 05:00:00  AM,6.064,,,,,
2552,07/30/22 05:15:00  AM,6.268,,,,,
2553,07/30/22 05:30:00  AM,6.674,,,,,
2554,07/30/22 05:45:00  AM,6.573,,,,,
2555,07/30/22 06:00:00  AM,6.064,,,,,
2556,07/30/22 06:15:00  AM,6.573,,,,,
2557,07/30/22 06:30:00  AM,7.179,,,,,
2558,07/30/22 06:45:00  AM,7.481,,,,,
2559,07/30/22 07:00:00  AM,9.373,,,,,
2560,07/30/22 07:15:00  AM,11.236,,,,,
2561,07/30/22 07:30:00  AM,12.110,,,,,
2562,07/30/22 07:45:00  AM,10.357,,,,,
2563,07/30/22 08:00:00  AM,9.571,,,,,
2564,07/30/22 08:15:00  AM,10.455,,,,,
2565,07/30/22 08:30:00  AM,10.748,,,,,
2566,07/30/22 08:45:00  AM,10.455,,,,,
2567,07/30/22 09:00:00  AM,9.768,,,,,
2568,07/30/22 09:15:00  AM,9.077,,,,,
2569,07/30/22 09:30:00  AM,9.176,,,,,
2570,07/30/22 09:45:00  AM,10.944,,,,,
2571,07/30/22 10:00:00  AM,9.965,,,,,
2572,07/30/22 10:15:00  AM,9.965,,,,,
2573,07/30/22 10:30:00  AM,10.161,,,,,
2574,07/30/22 10:45:00  AM,11.236,,,,,
2575,07/30/22 11:00:00  AM,12.401,,,,,
2576,07/30/22 11:15:00  AM,12.497,,,,,
2577,07/30/22 11:30:00  AM,11.916,,,,,
2578,07/30/22 11:45:00  AM,11.334,,,,,
2579,07/30/22 12:00:00  PM,11.528,,,,,
2580,07/30/22 12:15:00  PM,11.625,,,,,
2581,07/30/22 12:30:00  PM,10.651,,,,,
2582,07/30/22 12:45:00  PM,10.846,,,,,
2583,07/30/22 01:00:00  PM,10.748,,,,,
2584,07/30/22 01:15:00  PM,11.819,,,,,
2585,07/30/22 01:30:00  PM,12.594,,,,,
2586,07/30/22 01:45:00  PM,11.431,,,,,
